New Hampshire,NH,33,"4,650","68,143,617","33,623,640","195,254,724","85,579,970","19,282,493","8,491,199","2,271",966,759,"2,994,227","1,948,868","255,376","3,054,273",--,0.236,0.227,0.079,310.564,0.101,0.013,316.792,--,0.067,0.057,0.022,87.880,--,0.654,0.632,0.219,862.440,0.281,0.037,--,3.052,2.053,0.081,0.315,3.411,2.382,0.078,0.245,1.266,2.273,0.004,0.121,"2,204.169","1,680.582",860.115,965.006,--,--,0.284,0.163,0.011,0.042,0.313,0.159,0.011,0.033,0.118,0.181,0.001,0.016,205.105,133.665,118.862,127.824,--,--,0.617,0.483,0.301,941.424,0.156,0.021,--,"422,017","38,798","4,744,436","10,761,163","1,145,386","1,738,369","432,324",0,0,0,0,"15,966,414","3,316,079","2,170,693","6,943,620","12,338,873",2.2,0.2,24.6,55.8,5.9,9.0,2.2,0.0,0.0,0.0,0.0,82.8,17.2,11.3,36.0,64.0
New Jersey,NJ,34,"28,577","361,250,228","182,327,030","682,329,031","295,929,911","77,598,197","34,138,935","9,131","4,568","2,081","21,643,003","2,605,938","324,485","21,720,661",--,0.235,0.268,0.054,557.822,0.034,0.004,559.824,--,0.051,0.050,0.012,119.823,--,0.388,0.441,0.088,919.706,0.055,0.007,--,1.501,3.314,0.175,0.227,1.413,3.239,0.205,0.257,1.520,0.044,0.005,0.059,"2,298.851","1,470.757",861.794,914.086,--,--,0.120,0.265,0.024,0.031,0.115,0.192,0.028,0.034,0.121,0.003,0.001,0.008,183.151,117.507,118.890,122.759,--,--,0.450,0.460,0.125,"1,020.814",0.041,0.005,--,"1,314,541","146,126","43,807,453","29,885,187","-194,535","1,522,061","20,841","821,673",0,"207,168","67,682","75,428,157","2,170,040","2,364,575","47,065,032","30,533,166",1.7,0.2,56.3,38.4,0.0,2.0,0.0,1.1,0.0,0.3,0.1,97.0,2.8,3.0,60.5,39.2
New Mexico,NM,35,"13,286","286,209,486","126,753,954","328,030,013","142,153,646","32,922,552","14,084,805","38,734","16,643","8,265","25,890,070","4,929,232","708,553","26,051,653",--,2.353,2.363,0.502,"1,572.786",0.150,0.022,"1,582.602",--,0.271,0.263,0.058,180.917,--,2.728,2.740,0.582,"1,823.720",0.174,0.025,--,3.760,18.201,0.811,2.728,3.784,18.113,0.776,2.680,0.891,5.310,0.008,0.582,"2,246.798","3,182.962","1,038.380","1,823.793",--,--,0.348,0.934,0.093,0.271,0.347,0.930,0.086,0.263,0.083,0.272,0.001,0.058,208.200,163.326,118.540,180.924,--,--,2.938,2.851,0.617,"1,714.740",0.155,0.022,--,"18,365,270","51,683","9,957,553",0,"147,972","17,813","3,605,421","762,343","14,218",0,279,"28,374,784","4,547,767","4,399,795","28,392,597","4,529,954",55.8,0.2,30.2,0.0,0.4,0.1,11.0,2.3,0.0,0.0,0.0,86.2,13.8,13.4,86.2,13.8
Nevada,NV,32,"19,954","235,577,759","114,006,600","308,836,855","145,670,915","39,228,694","18,535,113","9,362","4,865","3,118","15,101,321","1,067,135","133,605","15,133,234",--,0.477,0.525,0.159,769.912,0.027,0.003,771.539,--,0.079,0.085,0.026,128.207,--,0.601,0.661,0.200,968.764,0.034,0.004,--,2.103,,0.472,0.586,2.228,,0.466,0.633,2.410,,0.006,0.174,"2,326.064",,860.210,962.473,--,--,0.189,,0.065,0.078,0.201,,0.065,0.084,0.217,,0.001,0.023,209.578,,118.692,128.054,--,--,0.758,0.820,0.323,"1,048.135",0.049,0.007,--,"2,166,831","10,985","28,921,612",0,"1,789,219","55,264","343,865","2,565,749","3,353,399",742,"21,028","31,121,198","8,107,496","6,318,277","31,176,462","8,052,232",5.5,0.0,73.7,0.0,4.6,0.1,0.9,6.5,8.5,0.0,0.1,79.3,20.7,16.1,79.5,20.5
New York,NY,36,"51,336","528,372,701","279,825,440","1,249,039,942","574,291,987","134,090,833","61,510,015","22,847","11,786","9,164","31,110,393","4,127,019","523,264","31,234,833",--,0.341,0.383,0.137,464.020,0.031,0.004,465.876,--,0.086,0.084,0.035,117.759,--,0.737,0.829,0.296,"1,003.193",0.067,0.008,--,1.803,0.880,0.347,0.446,1.638,0.896,0.378,0.490,7.768,0.227,0.037,0.295,"2,018.873","1,215.110",939.015,"1,000.197",--,--,0.184,0.087,0.044,0.055,0.167,0.087,0.047,0.058,0.793,0.022,0.005,0.036,205.996,119.999,119.191,122.520,--,--,0.728,0.744,0.484,"1,104.250",0.043,0.005,--,"1,770,238","639,490","56,470,524","41,570,990","26,417,302","3,114,692","3,940,180","139,611",0,0,"27,806","100,479,048","33,611,785","7,194,483","62,022,750","72,068,083",1.3,0.5,42.1,31.0,19.7,2.3,2.9,0.1,0.0,0.0,0.0,74.9,25.1,5.4,46.3,53.7
Ohio,OH,39,"46,931","950,424,128","437,085,413","1,143,037,873","517,853,859","118,922,078","52,902,885","59,880","26,634","106,170","87,167,528","14,892,742","2,587,190","87,724,916",--,1.007,1.007,1.786,"1,465.960",0.125,0.022,"1,475.334",--,0.126,0.122,0.223,183.429,--,1.194,1.194,2.117,"1,738.249",0.148,0.026,--,1.511,1.086,0.151,1.116,1.451,0.985,0.174,1.109,3.003,4.450,0.011,2.131,"2,097.756","2,831.567",919.539,"1,753.902",--,--,0.148,0.080,0.020,0.118,0.141,0.075,0.022,0.114,0.294,0.330,0.001,0.225,205.679,209.771,118.841,184.873,--,--,1.525,1.463,2.933,"1,978.920",0.193,0.031,--,"68,775,164","1,181,963","28,941,687","16,817,386","500,320","722,100","1,245,337","65,558",0,"732,620","-60,057","116,388,763","2,533,315","2,032,995","100,293,477","18,628,601",57.8,1.0,24.3,14.1,0.4,0.6,1.0,0.1,0.0,0.6,0.0,97.8,2.1,1.7,84.3,15.7
Oklahoma,OK,40,"33,525","523,660,528","256,529,210","732,746,391","337,939,972","78,655,008","36,258,709","27,175","13,619","50,196","41,046,732","4,958,960","829,944","41,227,443",--,0.691,0.751,1.276,"1,043.716",0.063,0.011,"1,048.311",--,0.104,0.106,0.192,156.768,--,0.969,1.053,1.790,"1,463.485",0.088,0.015,--,1.600,28.769,0.561,0.969,1.600,29.038,0.638,0.991,4.555,2.592,0.005,1.789,"2,255.522","1,578.289",970.601,"1,474.508",--,--,0.143,2.977,0.069,0.103,0.144,2.991,0.077,0.106,0.406,0.268,0.001,0.191,201.262,163.326,118.755,157.484,--,--,1.266,1.285,2.437,"1,637.873",0.111,0.018,--,"19,158,044","17,261","36,529,086",0,"2,485,995","367,821","20,069,089","5,436",0,"22,275",0,"55,726,666","22,928,341","20,442,346","56,094,487","22,560,520",24.4,0.0,46.4,0.0,3.2,0.5,25.5,0.0,0.0,0.0,0.0,70.8,29.2,26.0,71.3,28.7
Oregon,OR,41,"19,278","153,178,915","70,396,315","540,287,112","208,850,229","60,181,812","23,453,240","10,599","5,248","4,192","9,204,524","1,225,029","163,928","9,242,796",--,0.352,0.448,0.139,305.891,0.020,0.003,307.162,--,0.138,0.149,0.055,120.180,--,1.161,1.476,0.459,"1,008.677",0.067,0.009,--,1.974,0.000,0.709,0.850,1.902,0.000,0.843,0.985,3.855,0.000,0.010,0.437,"2,118.956",0.000,929.998,"1,062.003",--,--,0.195,0.000,0.089,0.103,0.190,0.000,0.106,0.119,0.382,0.000,0.001,0.053,209.760,0.000,116.074,128.819,--,--,1.197,1.425,0.679,"1,051.649",0.077,0.011,--,"1,898,202","4,850","15,306,661",0,"34,549,366","1,041,440","7,157,128","40,936","183,700",0,-472,"17,209,241","42,972,570","8,423,204","18,250,681","41,931,130",3.2,0.0,25.4,0.0,57.4,1.7,11.9,0.1,0.3,0.0,0.0,28.6,71.4,14.0,30.3,69.7
Pennsylvania,PA,42,"68,559","1,135,537,271","537,283,988","2,057,503,422","918,194,168","215,066,508","96,266,102","88,301","36,696","103,118","91,988,694","11,149,191","2,443,317","92,483,567",--,0.821,0.762,0.959,855.444,0.052,0.011,860.046,--,0.156,0.137,0.182,162.018,--,1.393,1.293,1.627,"1,451.169",0.088,0.019,--,2.509,1.909,0.187,1.291,2.197,1.761,0.195,1.142,3.534,0.075,0.057,1.613,"2,180.140","1,324.457",859.758,"1,467.227",--,--,0.240,0.173,0.026,0.147,0.209,0.159,0.027,0.129,0.338,0.007,0.008,0.183,208.215,120.208,119.157,166.568,--,--,1.888,1.684,2.187,"1,623.651",0.090,0.023,--,"54,672,030","362,715","68,049,155","82,924,011","1,812,683","3,151,159","3,476,246","74,805",0,"537,394","6,311","206,551,616","8,514,893","6,702,210","126,778,763","88,287,745",25.4,0.2,31.6,38.6,0.8,1.5,1.6,0.0,0.0,0.2,0.0,96.0,4.0,3.1,58.9,41.1
Rhode Island,RI,44,"2,398","50,014,933","27,143,027","50,414,889","27,274,721","6,564,885","3,537,335",801,345,75,"2,858,424","108,586","11,033","2,861,274",--,0.244,0.195,0.023,870.822,0.017,0.002,871.690,--,0.032,0.025,0.003,114.303,--,0.246,0.196,0.023,876.607,0.017,0.002,--,0.000,10.807,0.145,0.214,0.000,6.975,0.130,0.169,0.000,0.973,0.007,0.013,0.000,"1,011.173",904.329,905.025,--,--,0.000,1.737,0.019,0.028,0.000,1.276,0.017,0.022,0.000,0.156,0.001,0.002,0.000,162.550,118.883,119.116,--,--,0.251,0.194,0.019,905.181,0.017,0.002,--,0,"26,283","6,290,503",0,"2,128","204,776","26,532","14,663",0,0,0,"6,316,786","248,099","245,971","6,521,562","43,323",0.0,0.4,95.8,0.0,0.0,3.1,0.4,0.2,0.0,0.0,0.0,96.2,3.8,3.7,99.3,0.7
South Carolina,SC,45,"31,485","372,278,469","182,232,473","976,734,317","428,853,023","96,985,764","42,557,221","13,683","6,623","11,636","30,522,786","2,392,333","893,423","30,686,386",--,0.282,0.311,0.240,629.428,0.025,0.009,632.802,--,0.074,0.073,0.063,163.978,--,0.686,0.756,0.583,"1,529.757",0.060,0.022,--,0.894,191.323,0.246,0.618,0.933,191.683,0.210,0.619,0.873,21.854,0.051,0.520,"2,054.030","10,934.154",974.842,"1,589.850",--,--,0.088,2.858,0.030,0.066,0.090,2.849,0.026,0.066,0.086,0.326,0.006,0.056,201.482,163.326,119.394,170.546,--,--,0.652,0.648,0.487,"1,541.402",0.045,0.020,--,"21,002,913","113,862","16,366,854","55,825,916","1,249,474","2,376,353",0,"4,971",0,"45,420",0,"93,354,965","3,630,798","2,381,324","39,905,402","57,080,361",21.7,0.1,16.9,57.6,1.3,2.5,0.0,0.0,0.0,0.0,0.0,96.3,3.7,2.5,41.1,58.9
South Dakota,SD,46,"5,438","28,709,961","13,524,226","95,968,597","41,125,959","10,289,416","4,375,162","1,063",511,729,"2,640,861","508,920","73,261","2,657,561",--,0.207,0.234,0.142,513.316,0.049,0.007,516.562,--,0.074,0.076,0.051,183.968,--,0.707,0.800,0.486,"1,758.210",0.169,0.024,--,0.806,25.718,0.451,0.707,0.812,20.293,0.548,0.738,0.693,6.653,0.007,0.486,"2,067.814","3,966.232","1,052.789","1,758.210",--,--,0.082,1.059,0.051,0.074,0.081,1.005,0.059,0.076,0.070,0.274,0.001,0.051,209.760,163.326,118.890,183.968,--,--,0.667,0.715,0.372,"1,591.818",0.133,0.019,--,"2,082,681","2,793","918,561",0,"4,132,504",0,"3,152,513",364,0,0,0,"3,004,035","7,285,381","3,152,877","3,004,035","7,285,381",20.2,0.0,8.9,0.0,40.2,0.0,30.6,0.0,0.0,0.0,0.0,29.2,70.8,30.6,29.2,70.8
Tennessee,TN,47,"27,973","421,392,634","219,641,025","794,625,948","368,972,841","79,340,633","36,598,203","20,342","10,280","31,861","39,363,688","5,839,158","1,186,808","39,607,119",--,0.513,0.562,0.803,992.271,0.074,0.015,998.407,--,0.097,0.094,0.151,186.827,--,0.934,1.023,1.462,"1,806.665",0.134,0.027,--,1.143,30.615,0.201,0.913,1.106,31.043,0.228,0.898,1.924,2.769,0.005,1.454,"2,130.480","1,574.096",911.098,"1,831.783",--,--,0.110,3.212,0.026,0.094,0.106,3.233,0.029,0.091,0.186,0.291,0.001,0.150,205.414,165.152,118.849,188.671,--,--,0.924,0.909,1.403,"1,794.952",0.142,0.026,--,"31,167,634","121,581","11,318,515","29,578,086","6,070,115","933,367","37,747","78,617",0,"34,302",669,"72,220,787","7,119,846","1,049,731","43,576,068","35,764,565",39.3,0.2,14.3,37.3,7.7,1.2,0.0,0.1,0.0,0.0,0.0,91.0,9.0,1.3,54.9,45.1
Texas,TX,48,"182,434","2,985,184,262","1,504,099,539","3,978,078,953","1,901,679,448","453,941,342","215,684,288","137,387","68,234","247,401","238,211,887","35,686,431","5,036,520","239,363,719",--,0.605,0.633,1.090,"1,049.527",0.079,0.011,"1,054.602",--,0.092,0.091,0.166,159.596,--,0.780,0.815,1.405,"1,352.484",0.101,0.014,--,1.306,3.981,0.447,0.757,1.296,4.651,0.450,0.763,4.001,1.690,0.007,1.406,"2,291.359","2,297.627",864.337,"1,360.568",--,--,0.121,0.296,0.061,0.089,0.120,0.288,0.061,0.089,0.371,0.126,0.001,0.166,212.365,171.052,118.724,160.448,--,--,0.807,0.808,1.567,"1,401.807",0.104,0.015,--,"121,230,933","196,422","225,976,260","42,079,445","1,342,005","1,682,695","57,530,784","730,810",0,"2,516,118","655,870","392,655,048","61,286,294","59,944,289","352,258,298","101,683,044",26.7,0.0,49.8,9.3,0.3,0.4,12.7,0.2,0.0,0.6,0.1,86.5,13.5,13.2,77.6,22.4
Utah,UT,49,"11,044","331,253,926","144,762,442","360,920,829","159,404,306","38,133,928","17,025,840","33,874","14,266","16,750","31,029,039","6,314,639","927,132","31,239,016",--,1.777,1.676,0.878,"1,627.372",0.166,0.024,"1,638.384",--,0.205,0.197,0.101,187.343,--,1.935,1.825,0.957,"1,772.412",0.180,0.026,--,2.418,25.965,0.330,1.897,2.348,24.739,0.341,1.806,1.267,2.237,0.006,0.952,"2,073.095","1,265.110",888.010,"1,777.411",--,--,0.239,3.352,0.044,0.200,0.236,3.357,0.044,0.193,0.125,0.289,0.001,0.101,205.174,163.335,117.681,187.772,--,--,1.700,1.617,0.643,"1,610.566",0.154,0.022,--,"25,939,443","31,552","8,691,320",0,"759,542","88,855","822,282","1,053,661","485,094","54,099","208,080","34,924,494","3,209,434","2,449,892","35,013,349","3,120,579",68.0,0.1,22.8,0.0,2.0,0.2,2.2,2.8,1.3,0.1,0.5,91.6,8.4,6.4,91.8,8.2
Virginia,VA,51,"34,581","546,834,778","271,995,345","871,562,516","409,912,838","92,554,816","43,736,507","25,777","12,029","11,805","37,660,633","7,661,656","1,070,008","37,900,269",--,0.557,0.550,0.255,813.802,0.083,0.012,818.980,--,0.094,0.088,0.043,137.740,--,0.825,0.815,0.378,"1,205.272",0.123,0.017,--,1.467,4.644,0.208,0.634,1.446,4.610,0.213,0.605,0.881,0.575,0.088,0.353,"1,925.176","1,769.892",901.075,"1,243.007",--,--,0.147,0.426,0.027,0.075,0.143,0.419,0.028,0.071,0.088,0.053,0.011,0.042,192.405,162.386,117.210,146.858,--,--,0.723,0.657,0.497,"1,168.474",0.113,0.016,--,"16,499,412","535,361","40,904,843","29,731,895","308,826","4,553,572",0,"20,908",0,0,0,"87,671,511","4,883,306","4,574,480","62,493,188","30,061,629",17.8,0.6,44.2,32.1,0.3,4.9,0.0,0.0,0.0,0.0,0.0,94.7,5.3,4.9,67.5,32.5
Vermont,VT,50,796,"5,018,363","2,128,269","18,199,167","5,906,626","1,911,207","600,372",340,142,12,"54,364","307,674","40,412","63,858",--,0.356,0.473,0.013,56.890,0.161,0.021,66.825,--,0.136,0.134,0.005,21.666,--,1.407,1.872,0.051,224.887,0.636,0.084,--,0.000,8.495,0.000,8.495,0.000,8.476,0.000,8.476,0.000,4.122,0.000,4.122,0.000,"3,251.200",0.000,"3,251.200",--,--,0.000,0.425,0.000,0.425,0.000,0.254,0.000,0.254,0.000,0.206,0.000,0.206,0.000,162.655,0.000,162.655,--,--,2.220,2.257,0.147,377.700,0.907,0.119,--,0,"4,017","1,965",0,"1,077,517","477,495","291,182","59,031",0,0,0,"5,982","1,905,225","827,708","483,477","1,427,730",0.0,0.2,0.1,0.0,56.4,25.0,15.2,3.1,0.0,0.0,0.0,0.3,99.7,43.3,25.3,74.7
Washington,WA,53,"34,016","154,592,822","77,762,979","1,052,800,553","437,156,736","114,086,583","47,528,498","8,507","4,111","2,841","10,658,190","1,138,469","322,734","10,720,168",--,0.149,0.173,0.050,186.844,0.010,0.003,187.930,--,0.110,0.106,0.037,137.887,--,0.941,1.092,0.314,"1,179.336",0.063,0.018,--,2.189,33.374,0.257,0.815,2.192,33.290,0.231,0.802,0.629,1.900,0.008,0.187,"2,434.367","1,636.917",867.763,"1,319.577",--,--,0.189,2.967,0.035,0.095,0.193,2.958,0.032,0.094,0.054,0.169,0.001,0.022,209.760,145.509,118.683,154.336,--,--,0.984,0.949,0.334,"1,341.294",0.041,0.018,--,"4,601,726","21,965","10,982,248","9,625,622","78,343,491","2,067,580","8,041,847",727,0,"401,642",-267,"25,632,937","88,453,645","10,110,154","18,074,895","96,011,687",4.0,0.0,9.6,8.4,68.7,1.8,7.0,0.0,0.0,0.4,0.0,22.5,77.5,8.9,15.8,84.2
Wisconsin,WI,55,"23,414","494,476,945","237,890,020","639,866,226","298,824,492","64,966,611","29,951,126","21,867","10,334","16,382","45,115,419","4,673,330","1,287,093","45,362,615",--,0.673,0.690,0.504,"1,388.880",0.072,0.020,"1,396.490",--,0.088,0.087,0.066,182.477,--,0.866,0.888,0.649,"1,786.678",0.093,0.025,--,0.873,1.115,0.276,0.688,0.876,0.930,0.316,0.705,0.854,2.923,0.104,0.627,"2,271.653","1,910.576",878.259,"1,838.705",--,--,0.080,0.094,0.037,0.070,0.080,0.083,0.041,0.071,0.079,0.247,0.014,0.064,208.792,161.268,119.176,187.731,--,--,0.826,0.836,0.700,"1,734.863",0.102,0.024,--,"33,362,841","147,111","15,472,759","10,151,394","2,795,258","1,482,525","1,515,261","2,671",0,"7,168","29,624","59,170,897","5,795,714","3,000,457","50,502,027","14,464,584",51.4,0.2,23.8,15.6,4.3,2.3,2.3,0.0,0.0,0.0,0.0,91.1,8.9,4.6,77.7,22.3
West Virginia,WV,54,"20,626","732,365,130","323,179,568","760,711,075","332,490,433","75,942,968","32,915,650","50,513","21,219","44,840","75,022,431","16,049,844","2,538,768","75,584,463",--,1.330,1.289,1.181,"1,975.757",0.211,0.033,"1,990.559",--,0.138,0.131,0.122,204.877,--,1.386,1.344,1.231,"2,059.003",0.220,0.035,--,1.394,0.000,0.556,1.386,1.340,0.000,0.539,1.330,1.242,0.000,0.007,1.230,"2,066.098",0.000,"1,303.364","2,058.656",--,--,0.139,0.000,0.051,0.138,0.132,0.000,0.049,0.131,0.124,0.000,0.001,0.122,205.803,0.000,118.858,204.877,--,--,1.263,1.202,1.211,"2,032.829",0.212,0.034,--,"71,512,961","122,669","1,224,567",0,"1,638,247",0,"1,432,154",0,0,"24,651","-12,281","72,872,567","3,070,401","1,432,154","72,872,567","3,070,401",94.2,0.2,1.6,0.0,2.2,0.0,1.9,0.0,0.0,0.0,0.0,95.9,4.0,1.9,95.9,4.0
Wyoming,WY,56,"13,744","454,360,591","194,989,622","503,881,718","213,032,485","46,656,630","19,788,503","36,848","15,969","32,523","47,269,241","10,384,822","1,509,908","47,612,317",--,1.580,1.614,1.394,"2,026.260",0.223,0.032,"2,040.967",--,0.162,0.164,0.143,208.069,--,1.785,1.824,1.575,"2,289.411",0.251,0.037,--,1.813,33.509,3.521,1.823,1.812,33.854,2.613,1.817,1.618,3.031,0.010,1.609,"2,332.444","1,710.405",955.295,"2,324.747",--,--,0.163,3.200,0.436,0.164,0.164,3.198,0.313,0.165,0.145,0.289,0.001,0.145,209.622,163.325,118.344,209.252,--,--,1.883,1.884,1.676,"2,291.029",0.254,0.037,--,"40,026,874","55,636","788,143",0,"973,488",0,"4,389,338",0,0,"358,138","65,014","41,293,804","5,362,826","4,389,338","41,293,804","5,362,826",85.8,0.1,1.7,0.0,2.1,0.0,9.4,0.0,0.0,0.8,0.1,88.5,11.5,9.4,88.5,11.5